MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
1292656,心灵捕手 - 电影,骄阳似我(港),马特·达蒙/罗宾·威廉姆斯/本·阿弗莱克/斯特兰·斯卡斯加德/明妮·德里弗/卡西·阿弗莱克/科尔·豪瑟/艾莉森·福兰德/维克·萨海/史提文科兹洛夫斯基/斯科特·威廉姆·文特斯/乔治·普林普顿/弗朗切斯科·克莱门特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480965695.jpg,格斯·范·桑特,9.0,819928,剧情,tt0119217,英语,126.0,,美国,1997-12-05,ZnFJnNuyb,麻省理工学院的数学教授蓝波在席上公布了一道困难的数学题，却被年轻的清洁工威尔（马特·戴蒙 饰）解了出来。可是威尔却是个问题少年，成天和好朋友查克（本·阿弗莱特 饰）等人四处闲逛，打架滋事。当蓝波找到这个天才的时候，他正因为打架袭警被法庭宣判送进看守所。蓝波向法官求情保释，才使他免于牢狱之灾。,励志/心理/成长/美国/经典/青春/剧情/美国电影,1997.0,,
3005875,2012,2012末日预言(港) / 2012世界末日 / 2012地球毁灭,约翰·库萨克/切瓦特·埃加福特/阿曼达·皮特/坦迪·牛顿/丹尼·格洛弗/伍迪·哈里森/奥利弗·普莱特/连姆·詹姆斯/摩根·莉莉/毕崔斯·罗森/黄经汉/卢燕,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p505238859.jpg,罗兰·艾默里奇,7.8,394656.0,动作/科幻/冒险/灾难,tt1190080,英语 / 法语 / 藏语 / 汉语普通话 / 俄语 / 印地语 / 葡萄牙语 / 拉丁语 / 意大利语,158.0,,美国 / 加拿大,2009-11-13,NYf6e6IJf,太阳活动异常，地球内部的能量平衡系统面临崩溃，玛雅人的预言即将实现，人类将遭遇灭顶之灾。各国政府已经联手开始秘密制造方舟，希望能躲过这一浩劫。以写科幻小说谋生的杰克逊（约翰·库萨克 John Cusack 饰）在带孩子们到黄石公园渡周末时发生一连串怪事，而且遇到了神经兮兮的查理（伍迪·哈里森 Woody Harrelson 饰)，查理告诉他世界末日即将来临。伴随着火山爆发，强烈地震以及海啸，杰克逊带领自己的家人驾驶一架临时租来的飞机冲出被死神阴霾瞬间笼罩的城市上空，开始寻找查理口中各国政府正在联合秘密制造的方舟。在生死攸关的时刻，一些伟大的鬼魂将脱颖而出，而一些自私的心灵将无所遁形，当千千万万个生灵通过各种方法来到方舟制造基地之时，方舟有限的容纳数量引发前所未有的恐慌。最终，仅存的人们用互爱和对生命的尊重渡过了难关。,灾难/美国/震撼/人性/2009/亲情/感动/动作,2009.0,约翰·库萨克:1018986|切瓦特·埃加福特:1010581|阿曼达·皮特:1013775|坦迪·牛顿:1040513|丹尼·格洛弗:1010571|伍迪·哈里森:1053560|奥利弗·普莱特:1013849|连姆·詹姆斯:1022768|摩根·莉莉:1000182|毕崔斯·罗森:1036549|黄经汉:1036774|卢燕:1014332,罗兰·艾默里奇:1040593
3792799,岁月神偷 - 电影,1969太空漫游,吴君如/任达华/钟绍图/李治廷/蔡颖恩/秦沛/夏萍/谷德昭/许鞍华/张同祖/庄域飞/威廉希路/李健兴/林耀祺/廖爱玲/张翼东/钱耀荣/谭瓒强/陈庆航/黎祥荣,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg,罗启锐,8.7,615770,剧情/家庭,tt1602572,粤语 / 汉语普通话 / 英语 / 上海话 / 法语,117.0,,香港 / 中国大陆,2010-04-16,a6uirEfqa,60年代的香港，风云变幻。一面要忍受港英政府的压制，一面又受到内地运动的波及，更要面对不时登陆的台风暴雨。老字号的永利街就处在这样一个风暴的旋涡中心。,香港/温情/亲情/人生/家庭/怀旧/感人/剧情,2010.0,,
3821067,一代宗师,一代宗师3D / 一代宗师终极版,梁朝伟/章子怡/张震/宋慧乔/赵本山/小沈阳/王庆祥/张晋/卢海鹏/冯克安/刘家勇/张智霖/金士杰/徐锦江/刘洵/尚铁龙/罗莽/吴廷烨,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2217557172.jpg,王家卫,7.9,391371.0,剧情/动作/爱情/传记,tt1462900,汉语普通话 / 粤语 / 日语,111.0,,中国大陆 / 中国香港,2013-01-08,nVnz7eERe,广东佛山人叶问（梁朝伟 饰），年少时家境优渥，师从咏春拳第三代传人陈华顺学习拳法，师傅“一条腰带一口气”的告诫，支持他走过兵荒马乱、朝代更迭的混乱年代。妻子张永成（宋慧乔 饰）泼辣干练，二人夫唱妇随，琴瑟合璧。,香港/动作/文艺/武侠/叶问/传记/剧情/2013,2013.0,梁朝伟:1115918|章子怡:1041014|张震:1077991|宋慧乔:1197534|赵本山:1274296|小沈阳:1274081|王庆祥:1300406|张晋:1318005|卢海鹏:1038772|冯克安:1283563|刘家勇:1326224|张智霖:1050979|金士杰:1275482|徐锦江:1028828|刘洵:1274304|尚铁龙:1326042|罗莽:1025509|吴廷烨:1275607,王家卫:1041024
4305436,志明与春娇 - 电影,谈恋爱,杨千嬅/余文乐/黄德斌/陈逸宁/谷祖琳/司徒慧焯/谷德昭/张达明/方皓玟/林兆霞/关逸基/林耀声/缪非临/辛格·哈提汗·比托/陆诗韵/徐天佑/邹凯光/王宗尧/朱慧敏/刘伟恒/筱靖/骆应钧,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1456854668.jpg,彭浩翔,7.9,511451,剧情/喜剧/爱情,tt1602479,粤语,104.0,http://www.mediaasia.com/loveinapuff,香港,2010-06-18,jrMAmbMea,一纸戒烟令让狭窄的后巷成为新型社交区域，无数抽数的男男女女不得不躲进那里抽烟。无论身居何位，所为何事，在那里他们都只是一个烟民，大家所做的无非是一起吞云吐雾、一起科插打诨。来自广告公司的志明（余文乐 饰）和在化妆品专柜工作的春娇（杨千嬅 饰）在那里相识，志明的不幸遭遇以及为春娇点烟的举动让春娇对这个斯文的男人略生好感。在接下来的几个日日夜夜，两人不时的传送短信和相约街角吸烟。感情通过拇指传送，爱情在烟雾之中滋生，最终一条暧昧的短信导致春娇和男友家豪（黄德斌 饰）分手。就当春娇准备全身心投入与志明的恋情时，志明的态度却变得含混不清。烟雾继续在街角后巷萦绕，但却不能弥合二人之间出现的隔阂。伴随着增加烟草税的决意颁发，广大烟民们开始搜寻和囤积香烟。在寻烟过程中，志明和春娇在他们第一次遇见的便利商店重逢，这晚，两人相约一起去找烟……,香港/爱情/文艺/都市/黑色幽默/喜剧/生活/2010,2010.0,,
3364223,了不起的盖茨比,大亨小传(港/台),莱昂纳多·迪卡普里奥/凯瑞·穆里根/托比·马奎尔/艾拉·菲舍尔/乔尔·埃哲顿/卡兰·麦克奥利菲/阿米达普·巴强/杰森·克拉克/伊丽莎白·德比茨基/嘉玛·沃德,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2091221628.jpg,巴兹·鲁赫曼,7.8,387124.0,剧情/爱情,tt1343092,英语 / 法语,143.0,http://thegreatgatsby.warnerbros.com/,澳大利亚 / 美国,2013-08-30,BAA27mbqa,1922年的春天，作家尼克(托比•马奎尔 Tobey Maguire 饰)满怀希望离开家乡，随淘金热潮来到纽约这个新兴的城市，虽然这里爵士乐流行，股票飞涨，但是贫富两极分化，人们沉沦在纸醉金迷中。尼克为了追寻美国梦，放弃写作而进入证券市场，并搬入纽约附近的海湾居住，成为了神秘富豪盖茨比（莱昂纳多•迪卡普里奥 Leonardo DiCaprio 饰）的邻居。而海湾的对岸住着尼克的表妹黛西（凯瑞•穆里根 Carey Mulligan 饰）和她的贵族丈夫汤姆（乔尔•埃哲顿 Joel Edgerton 饰），尼克不仅被邀请去赴宴，之后汤姆还带着他去找情妇寻欢，尼克渐渐迷失在这个充满魅力，以及富豪编制的假象、爱与谎言的世界中。,美国/爱情/原著改编/剧情/人性/经典/文艺/2013,2013.0,莱昂纳多·迪卡普里奥:1041029|凯瑞·穆里根:1025144|托比·马奎尔:1047997|艾拉·菲舍尔:1041001|乔尔·埃哲顿:1010631|卡兰·麦克奥利菲:1004751|阿米达普·巴强:1027845|杰森·克拉克:1305193|伊丽莎白·德比茨基:1322172|嘉玛·沃德:1040553,巴兹·鲁赫曼:1049725
1294639,勇敢的心 - 电影,惊世未了缘(港) / 梅尔吉勃逊之英雄本色(台),梅尔·吉布森/苏菲·玛索/布莱恩·考克斯/詹姆斯·卡沙莫/辛·劳洛/凯瑟琳·麦克马克/安古斯·麦克菲登,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1374546770.jpg,梅尔·吉布森,8.9,608841,剧情/动作/传记/历史/战争,tt0112573,英语 / 法语 / 拉丁语 / 苏格兰盖尔语,177.0,,美国,1995-05-18,NAYRuMuEf,威廉•华莱士童年时，其父、苏格兰民族英雄马索•华莱士在与英军的斗争中牺牲，他开始接受父亲好友的指导，学习苏格兰文化和武术。青年华莱士（梅尔•吉布森）学成回到故乡，向美丽的少女梅伦求婚，不想梅伦被英军抢去且遭杀害。在广大村民“英雄之后”的呼声中，华莱士率众揭竿起义，并与苏格兰贵族罗伯结成联盟，但不久他发现，苏格兰贵族考虑的只是自身的利益。,史诗/战争/勇敢的心/经典/自由/梅尔·吉布森/美国/历史,1995.0,,
1292679,春光乍泄,一起快乐,张国荣/梁朝伟/张震,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,王家卫,8.9,374525.0,剧情/爱情/同性,tt0118845,粤语 / 汉语普通话 / 西班牙语,96.0,,中国香港 / 日本 / 韩国,1997-05-30,mjVv6AI3b,黎耀辉（梁朝伟）与何宝荣（张国荣）是一对同性恋人，为了有新的开始，他们怀着美丽的梦想（去看南美洲大瀑布）离开香港来到阿根廷，却在布宜诺斯艾利斯迷了路。黎耀辉想安下心来过日子，无奈何宝荣于夜夜笙歌中放纵着自己的生命，以期找寻更多的刺激，只当黎耀辉是他受伤后的港湾，两人分歧 、争吵越来越多，心的距离越来越远。,王家卫/张国荣/梁朝伟/同志/香港/爱情/香港电影/同性恋,1997.0,张国荣:1003494|梁朝伟:1115918|张震:1077991,王家卫:1041024
1293350,两杆大烟枪,够姜四小强(港) / 两根枪管(台) / 两只老烟枪 / 魔高一丈 / 两杆老烟枪,杰森·弗莱明/德克斯特·弗莱彻/尼克·莫兰/杰森·斯坦森/斯蒂文·麦金托什/斯汀/维尼·琼斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,盖·里奇,9.1,374270.0,剧情/喜剧/犯罪,tt0120735,英语,107.0,,英国,1998-08-28,mjrUnFBQe,艾迪（尼克·莫伦）思维敏捷，是个玩牌高手。在三个好友的支持下，艾迪携巨资参加了黑社会的高额赌局，不想落入圈套，欠下50万的赌债。为了还清赌债，艾迪和朋友们绞尽脑汁，最终算计到一群毒贩身上，并为打劫购买了两杆老式烟枪。,黑色幽默/英国/喜剧/犯罪/黑帮/剧情/黑色/经典,1998.0,杰森·弗莱明:1027179|德克斯特·弗莱彻:1007028|尼克·莫兰:1014074|杰森·斯坦森:1049484|斯蒂文·麦金托什:1048187|斯汀:1027320|维尼·琼斯:1013804,盖·里奇:1025148
1292328,东邪西毒,,张国荣/林青霞/梁朝伟/张学友/张曼玉/刘嘉玲/梁家辉/杨采妮/邹兆龙,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,王家卫,8.6,368490.0,剧情/动作/爱情/武侠/古装,tt0109688,粤语 / 汉语普通话,100.0,,中国香港 / 中国台湾,1994-09-17,nzbyFJvyb,在恋人（张曼玉）负气嫁给兄长的当晚，欧阳锋（张国荣）黯然离开白陀山，走进沙漠某个小镇，成为一名杀手中介人。他的朋友、风流剑客黄药师（梁家辉）每年都来小镇与他畅饮，酒话里有关白陀山的消息令他忘却往事的念想渐次演变成自欺行为。,王家卫/香港/经典/东邪西毒/武侠/文艺/爱情/1994,1994.0,张国荣:1003494|林青霞:1044746|梁朝伟:1115918|张学友:1012563|张曼玉:1274231|刘嘉玲:1036905|梁家辉:1118167|杨采妮:1018373|邹兆龙:1022821,王家卫:1041024
1308817,两小无猜 - 电影,敢爱就来 / 宝贝游戏 / 儿童游戏,吉约姆·卡内/玛丽昂·歌迪亚/蒂博•费尔哈格/约瑟芬·勒巴-乔利/艾曼妞·格伦沃尔德/杰拉德·沃特金斯/吉尔·勒卢什/朱莉娅·福雷/艾乐蒂·纳瓦/纳塔莉·纳捷,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2403888231.jpg,杨·塞谬尔,7.8,468440,剧情/喜剧/爱情,tt0364517,法语,93.0,,法国 / 比利时,2003-09-17,MIBQAAu6e,当一个人问另一个人“敢不敢”的时候，另一个人必须说“敢”，这就是游戏的规则。小男孩于连和小女孩苏菲的相遇即开始于这样一场孩童的闹剧，一个精美的铁盒子就是他们游戏的见证。说脏话，扰乱课堂，在校长室小便，内衣外穿……一个游戏两人一玩十多年，他们什么都敢，除了承认彼此相爱。,法国/爱情/文艺/浪漫/疯狂/经典/童年/2003,2003.0,,
1760622,香水,香水：一个杀人犯的故事 / 香水：一个谋杀犯的故事 / 香水：杀手的故事 / 杀手故事,本·卫肖/艾伦·瑞克曼/蕾切儿·哈伍德/达斯汀·霍夫曼/大卫·卡尔德/比吉特·米尼希迈尔/卡洛斯·格拉马赫/西恩·托马斯/佩里·米尔沃德/山姆·道格拉斯/卡洛琳·赫弗斯/卡罗丽娜·维拉·斯克利亚/莎拉·弗里斯蒂/科琳娜·哈弗奇/杰西卡·施瓦茨/约翰·赫特,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p470006658.jpg,汤姆·提克威,8.5,366946.0,剧情/犯罪/奇幻,tt0396171,英语,147.0,,德国 / 法国 / 西班牙 / 美国,2006-09-07,IfaizNA2b,十八世纪，让-马普蒂斯特•格雷诺耶（本•韦肖 Ben Whishaw 饰）出生在巴黎最肮脏、最恶臭不堪的地方——鱼市场上。格雷诺耶天生对气味有着惊人的天赋：无论恶臭还芳香，他都一一记住，并能轻易分辨各种气味。,香水/法国/犯罪/惊悚/剧情/人性/德国/2006,2006.0,本·卫肖:1025149|艾伦·瑞克曼:1025153|蕾切儿·哈伍德:1218749|达斯汀·霍夫曼:1054427|大卫·卡尔德:1025422|比吉特·米尼希迈尔:1000663|卡洛斯·格拉马赫:1203033|西恩·托马斯:1151028|佩里·米尔沃德:1171700|山姆·道格拉斯:1321473|卡洛琳·赫弗斯:1018182|卡罗丽娜·维拉·斯克利亚:1159480|莎拉·弗里斯蒂:1027553|科琳娜·哈弗奇:1028004|杰西卡·施瓦茨:1045110|约翰·赫特:1004587,汤姆·提克威:1047989
1828115,色，戒 - 电影,色|戒 / 色·戒 / 色戒,梁朝伟/汤唯/陈冲/王力宏/庹宗华/朱芷莹/高英轩/柯宇纶/阮德锵/钱嘉乐/苏岩/何赛飞/宋茹惠/樊光耀/卢燕/刘洁/余娅/王琳/王侃/竹下明子/阿努潘·凯尔,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453716305.jpg,李安,8.7,971363,剧情/爱情/情色,tt0808357,汉语普通话 / 上海话 / 英语 / 粤语 / 日语 / 印地语,158.0,,台湾 / 中国大陆 / 美国 / 香港,2007-11-01,rURIBIf6e,本是岭南大学学生的王佳芝（汤唯 饰）因战争辗转到了香港读书，她在香港大学加入了爱国青年邝裕民（王力宏 饰）组织的话剧组，他们主演的爱国话剧更激起了他们的爱国情操。当邝裕民得知汪伪政府的特务头子易先生（梁朝伟 饰）正在香港的时候，他们便密谋要刺杀易先生。化名“麦太太”的王佳芝很快得到了易太太（陈冲 饰）的信任与喜爱，同时美丽的“麦太太”也吸引了易先生的眼球，正当事情进行得如火如荼之际，易先生突然要回到上海去。,张爱玲/情色/爱情/文艺/人性/剧情/台湾/经典,2007.0,,
2268359,暮光之城,暮色 / 吸血新世纪(港) / 暮光之城：无惧的爱(台) / 暮光 / 晨光,克里斯汀·斯图尔特/罗伯特·帕丁森/比利·伯克/阿什丽·格林尼/妮基·瑞德/泰勒·洛特纳/艾迪·盖瑟吉,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1869729517.jpg,凯瑟琳·哈德威克,7.4,356454.0,剧情/爱情/惊悚/奇幻,tt1099212,英语,122.0,,美国,2009-11-25,Ynzz7uyFf,因为父母离异，贝拉（克里斯汀•斯图尔特 Kristen Stewart 饰）随父亲来到小镇生活。在新学校里，贝拉留意到一群举止诡异的怪人，他们特立独行，很是神秘。在实验课上，她遇到了怪人中的一个——金发帅哥爱德华（罗伯特•帕丁森 Robert Pattinson 饰），他俊朗的外形与出众的谈吐令她着迷。在交往中，贝拉渐渐对爱德华产生了感情，但其他怪人对她心存戒备。与此同时，小镇里接连发生死亡事件，贝拉的父亲是警察，负责调查此案。然而，警方的介入并没有阻止死亡威胁的蔓延。在一次意外中，爱德华救出了贝拉。从此，她发现他拥有异于常人的超能力，开始怀疑对方是杀人凶手。在事实面前，爱德华对她坦白，自己是素食吸血鬼，所以凶手另有其人。在杀人凶案的羁绊中，一场人鬼之恋由此展开……,吸血鬼/爱情/暮光之城/美国/魔幻/Twilight/美国电影/奇幻,2008.0,克里斯汀·斯图尔特:1012533|罗伯特·帕丁森:1035656|比利·伯克:1036324|阿什丽·格林尼:1031794|妮基·瑞德:1044705|泰勒·洛特纳:1018979|艾迪·盖瑟吉:1031923,凯瑟琳·哈德威克:1027268
3804891,无人区 - 电影,,徐峥/黄渤/余男/多布杰/王双宝/巴多/杨新鸣/郭虹/陶虹/黄精一/赵虎/王辉,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2159072475.jpg,宁浩,8.4,590856,剧情/犯罪/西部,tt1456660,汉语普通话 / 陕西方言 / 甘肃方言,117.0,,中国大陆,2013-12-03,airUvUfqa,小有名气但利欲熏心的律师潘肖（徐峥 饰），凭借扎实的法律知识和巧舌如簧的庭辩技巧，成功帮盗捕国家珍禽阿拉泰隼并残忍杀害一名警察的西北盗猎团伙老大（多布杰 饰）洗脱罪名。老大承诺十天后付清余款，潘肖则要求对方用一辆红色轿车抵押。在此之后，他驾驶着新车踏上从西北荒漠返回大都会的路程。谁知路上险情不断，先是和一对开卡车拉茅草的哥俩（王双宝 & 巴多 饰）发生摩擦，导致人伤车损，接着又不慎撞飞一个似乎拦车求助的男子（黄渤 饰）。自知摊上人命的潘肖辗转来到一家专事不法勾当的黑店，并在此结识了受困于此的妓女（余男 饰）。与此同时，盗猎老大尾随其后，似乎另有凶险计划。,黑色幽默/人性/犯罪/无人区/剧情/黑色/2013/西部,2013.0,,
